,Emission,Channel_number,comp,time,Type,dt1,dt2,intensity1,intensity2,intensity3,position,d1_time,d2_time,d3_time,Totalbio,Leaf3
1,1.16624,5,DMNT,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
2,0.918292,5,DMNT,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
3,0.822096,5,DMNT,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
4,1.31721,5,DMNT,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
5,1.10327,5,DMNT,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
6,1.00E-08,5,DMNT,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
7,0.462919,5,DMNT,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
8,1.00E-08,5,DMNT,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
9,1.00E-08,5,DMNT,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
10,1.81754,5,DMNT,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
11,3.03694,5,DMNT,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
12,2.30793,5,DMNT,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
13,0.732071,5,DMNT,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
14,2.55331,5,DMNT,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
15,1.34333,5,DMNT,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
16,1.00E-08,5,DMNT,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
17,1.5939,5,DMNT,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
18,0.0516459,5,DMNT,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
19,1.00E-08,5,DMNT,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
20,1.00E-08,5,DMNT,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
21,1.00E-08,5,DMNT,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
22,0.447339,5,DMNT,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
23,1.01719,5,DMNT,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
24,0.548468,5,DMNT,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
25,1.00E-08,5,DMNT,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
26,1.72433,5,DMNT,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
27,0.776811,5,DMNT,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
28,1.00E-08,5,DMNT,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
29,0.994292,5,DMNT,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
30,0.165443,5,DMNT,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
31,0.430452,5,DMNT,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
32,0.030093,5,DMNT,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
33,0.808472,5,DMNT,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
34,0.337061,5,DMNT,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
35,0.616921,5,DMNT,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
36,1.03424,5,DMNT,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
37,1.17497,5,DMNT,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
38,1.11773,5,DMNT,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
39,0.620771,5,DMNT,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
40,0.0485673,5,DMNT,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
41,0.727979,5,DMNT,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
42,1.00E-08,5,DMNT,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
43,0.568628,5,DMNT,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
44,1.23834,5,DMNT,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
45,1.03333,5,DMNT,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
46,0.882848,5,DMNT,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
47,0.781648,5,TMTT,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
48,0.647813,5,TMTT,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
49,0.388266,5,TMTT,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
50,0.613973,5,TMTT,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
51,1.00E-08,5,TMTT,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
52,1.00E-08,5,TMTT,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
53,0.490067,5,TMTT,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
54,1.00E-08,5,TMTT,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
55,0.444622,5,TMTT,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
56,0.450115,5,TMTT,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
57,1.00E-08,5,TMTT,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
58,0.902692,5,TMTT,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
59,1.00E-08,5,TMTT,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
60,0.551366,5,TMTT,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
61,0.218767,5,TMTT,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
62,1.00E-08,5,TMTT,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
63,1.00E-08,5,TMTT,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
64,0.368118,5,TMTT,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
65,0.0373386,5,TMTT,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
66,0.967667,5,TMTT,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
67,1.00E-08,5,TMTT,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
68,1.00E-08,5,TMTT,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
69,0.729467,5,TMTT,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
70,1.00E-08,5,TMTT,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
71,1.00E-08,5,TMTT,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
72,0.0640347,5,TMTT,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
73,0.647374,5,TMTT,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
74,1.00E-08,5,TMTT,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
75,0.669675,5,TMTT,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
76,1.00E-08,5,TMTT,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
77,1.00E-08,5,TMTT,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
78,1.00E-08,5,TMTT,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
79,0.283806,5,TMTT,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
80,1.00E-08,5,TMTT,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
81,0.660028,5,TMTT,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
82,0.2001,5,TMTT,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
83,0.441062,5,TMTT,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
84,0.366214,5,TMTT,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
85,0.420965,5,TMTT,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
86,1.00E-08,5,TMTT,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
87,0.64283,5,TMTT,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
88,0.966132,5,TMTT,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
89,0.49966,5,TMTT,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
90,0.597003,5,TMTT,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
91,1.00E-08,5,TMTT,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
92,0.531485,5,TMTT,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
93,18.9132,5,indole,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
94,14.0105,5,indole,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
95,13.3016,5,indole,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
96,9.26942,5,indole,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
97,8.84291,5,indole,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
98,0.416849,5,indole,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
99,4.2522,5,indole,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
100,1.00E-08,5,indole,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
101,5.48726,5,indole,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
102,0.635078,5,indole,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
103,2.25513,5,indole,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
104,1.17456,5,indole,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
105,1.00E-08,5,indole,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
106,3.20065,5,indole,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
107,3.85099,5,indole,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
108,3.94988,5,indole,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
109,2.31918,5,indole,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
110,2.80377,5,indole,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
111,0.491345,5,indole,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
112,0.88056,5,indole,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
113,1.00E-08,5,indole,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
114,1.27969,5,indole,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
115,1.99299,5,indole,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
116,1.14573,5,indole,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
117,1.00168,5,indole,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
118,1.00E-08,5,indole,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
119,0.751595,5,indole,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
120,0.184542,5,indole,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
121,1.00E-08,5,indole,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
122,0.549178,5,indole,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
123,0.644136,5,indole,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
124,1.00E-08,5,indole,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
125,0.452792,5,indole,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
126,0.75051,5,indole,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
127,1.72717,5,indole,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
128,0.521715,5,indole,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
129,1.46743,5,indole,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
130,1.17722,5,indole,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
131,0.339595,5,indole,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
132,1.00E-08,5,indole,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
133,1.07694,5,indole,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
134,0.829452,5,indole,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
135,0.381733,5,indole,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
136,0.838314,5,indole,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
137,0.82044,5,indole,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
138,1.53602,5,indole,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
139,10.2651,5,mono,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
140,11.1777,5,mono,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
141,10.4214,5,mono,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
142,9.25479,5,mono,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
143,11.4168,5,mono,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
144,12.3096,5,mono,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
145,16.2275,5,mono,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
146,1.00E-08,5,mono,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
147,22.1214,5,mono,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
148,22.858,5,mono,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
149,25.7655,5,mono,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
150,24.6182,5,mono,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
151,12.8583,5,mono,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
152,24.2156,5,mono,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
153,34.8087,5,mono,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
154,1.00E-08,5,mono,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
155,28.6632,5,mono,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
156,20.906,5,mono,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
157,25.6509,5,mono,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
158,1.15353,5,mono,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
159,12.3187,5,mono,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
160,19.1849,5,mono,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
161,25.3483,5,mono,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
162,12.878,5,mono,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
163,10.3485,5,mono,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
164,26.3904,5,mono,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
165,24.8528,5,mono,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
166,15.8852,5,mono,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
167,27.4203,5,mono,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
168,27.4379,5,mono,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
169,22.1571,5,mono,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
170,29.4747,5,mono,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
171,19.3344,5,mono,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
172,24.9689,5,mono,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
173,29.2604,5,mono,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
174,33.8646,5,mono,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
175,23.8925,5,mono,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
176,22.9788,5,mono,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
177,24.3012,5,mono,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
178,19.5769,5,mono,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
179,29.6716,5,mono,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
180,32.2177,5,mono,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
181,27.2602,5,mono,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
182,25.5066,5,mono,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
183,37.2254,5,mono,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
184,30.86,5,mono,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
185,6.88838,5,sesq,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
186,5.21965,5,sesq,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
187,4.18849,5,sesq,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
188,2.82637,5,sesq,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
189,4.30045,5,sesq,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
190,3.35244,5,sesq,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
191,4.73863,5,sesq,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
192,2.98586,5,sesq,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
193,3.78606,5,sesq,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
194,4.47298,5,sesq,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
195,4.55361,5,sesq,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
196,4.35257,5,sesq,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
197,2.07632,5,sesq,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
198,3.44698,5,sesq,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
199,4.17602,5,sesq,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
200,1.00E-08,5,sesq,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
201,4.70218,5,sesq,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
202,2.34258,5,sesq,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
203,3.16356,5,sesq,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
204,1.00E-08,5,sesq,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
205,1.00E-08,5,sesq,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
206,3.30754,5,sesq,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
207,4.86314,5,sesq,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
208,3.27186,5,sesq,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
209,0.515402,5,sesq,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
210,4.89741,5,sesq,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
211,3.89567,5,sesq,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
212,2.57362,5,sesq,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
213,4.1586,5,sesq,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
214,4.88481,5,sesq,14.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
215,3.91633,5,sesq,15,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
216,5.95702,5,sesq,15.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
217,3.20415,5,sesq,16,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
218,6.02363,5,sesq,16.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
219,3.87686,5,sesq,17,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
220,4.87038,5,sesq,17.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
221,2.66503,5,sesq,18,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
222,2.49734,5,sesq,18.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
223,1.948,5,sesq,19,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
224,0.705154,5,sesq,19.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
225,4.74815,5,sesq,20,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
226,4.18952,5,sesq,20.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
227,1.00E-08,5,sesq,21,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
228,4.6861,5,sesq,21.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
229,3.86985,5,sesq,22,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
230,4.25399,5,sesq,22.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.41,0.75
2071,0.24365,20,DMNT,-1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2072,0.920018,20,DMNT,-0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2073,1.12488,20,DMNT,0,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2074,0.581869,20,DMNT,0.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2075,1.77379,20,DMNT,1,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2076,1.00E-08,20,DMNT,1.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2077,1.00E-08,20,DMNT,2,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2078,1.561,20,DMNT,2.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2079,1.00E-08,20,DMNT,3,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2080,1.00E-08,20,DMNT,4,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2081,1.00E-08,20,DMNT,4.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2082,1.00E-08,20,DMNT,5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2083,0.537763,20,DMNT,6,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2084,1.00E-08,20,DMNT,6.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2085,1.00E-08,20,DMNT,7,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2086,1.00E-08,20,DMNT,7.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2087,1.34531,20,DMNT,8,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2088,0.907802,20,DMNT,8.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2089,0.596625,20,DMNT,9,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2090,1.42612,20,DMNT,9.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2091,1.00E-08,20,DMNT,10,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2092,1.00E-08,20,DMNT,10.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2093,1.13189,20,DMNT,11,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2094,1.32647,20,DMNT,11.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2095,0.809203,20,DMNT,12,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2096,0.615453,20,DMNT,12.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2097,1.00E-08,20,DMNT,13,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2098,1.27389,20,DMNT,13.5,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
2099,0.235195,20,DMNT,14,a,NA,NA,0,0,0,Leaf3,NA,NA,NA,2.29,0.65
